IDs,Symbols,Mouse_FA_PE,Mouse_FA_E1_R1,Mouse_FA_E1_R2,Mouse_FA_E1_R3,Mouse_FA_E1_R4,Mouse_FA_E2_R1,Mouse_FA_E2_R2,Mouse_FA_E2_R3,Mouse_FA_E2_R4,Mouse_FA_E6_R1,Mouse_FA_E6_R2,Mouse_FA_E6_R3,Mouse_FA_E11_R1,Mouse_FA_E11_R2,Mouse_FA_E11_R3,Mouse_WT_PE,Mouse_WT_E1_R1,Mouse_WT_E1_R2,Mouse_WT_E1_R3,Mouse_WT_E1_R4,Mouse_WT_E2_R1,Mouse_WT_E2_R2,Mouse_WT_E2_R3,Mouse_WT_E2_R4,Mouse_WT_E6_R1,Mouse_WT_E6_R2,Mouse_WT_E6_R3,Mouse_WT_E6_R4,Mouse_WT_E11_R1,Mouse_WT_E11_R2,Mouse_WT_E11_R3,Mouse_WT_E11_R4
11535,Adm,27.9695,77.6776,30.5609,28.4608,37.6992,45.81,56.6644,20.9264,3.46718,117.361,56.5145,136.359,110.776,68.7995,289.938,88.5787,134.915,69.6112,59.2972,89.911,16.4426,7.66047,14.7211,4.94844,12.1846,23.4928,41.0127,13.0397,87.2525,39.253,123.074,128.899
11536,Gpr182,0.211763,0.249375,0.3455,0.159374,0.443508,0.203153,0.166455,0.148305,0.0579654,0.692893,0.214883,0.45769,0.133593,0.184012,0.161848,0.607982,0.513603,0.138043,0.0886767,0.315231,0.130099,0.269936,0.218016,0.201039,0.44797,0.456676,0.364796,0.405259,0.438685,0.279024,0.345431,0.675674
11537,Cfd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08330198,0,0,0,0,0,0
11538,Adnp,41.44572,35.13624,19.51637,41.59816,37.85281,29.92521,22.16538,26.3913,19.59785,39.19053,8.77225,35.16174,40.25455,42.2496,37.09275,23.03135,21.94089,22.08015,20.85817,13.31718,33.26502,47.36155,34.03351,31.93732,35.34228,39.65761,44.51376,38.36569,20.34079,38.35001,31.02411,20.77688
11539,Adora1,0.796723,0.117622046,0,0.052710364,0.177976,0.009613458,0.138300939,0.019607734,0.009601643,0.012777347,0.058829477,0.055174219,0.074111597,0.036650279,0.021328334,0,0.042516515,0.011416122,0.039206963,0.020961324,0,0.050320526,0.084812808,0,0.086693827,0.0114105,0.012010983,0.036353123,0.093648617,0.039563581,0.063679269,0.426698736
11540,Adora2a,0.0214236,1.06316,0.544426,0.437231,0.157892,1.41674,0.525796,0.849588,0.389105,5.52658,2.08789,1.62568,0.926485,2.60825,4.0757,0.24047,0.17625,0,0.162433,0.308431,0.0197452,0.0932867,0.0445158,0.0612032,0.136799,0.254944,0.0221816,0.0223883,0,1.19099,1.31287,0.0374517
11541,Adora2b,12.4373,6.15329,6.35533,6.23489,5.0159,3.09833,2.56136,1.95837,2.46488,5.33007,1.48874,1.88243,1.7336,2.49799,1.112,20.8141,17.86,25.8477,21.5848,12.0418,23.4821,19.3209,21.191,8.72591,11.0467,20.2013,19.6536,21.5773,1.81501,1.73074,1.77141,1.36128
11542,Adora3,0,0,0,0,0,0,0,0,0,0,0.0871886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11544,Adprh,72.8849,89.6714,112.325,73.2994,93.4283,103.393,85.0201,85.3958,83.1359,95.033,108.75,75.5756,82.7735,76.6109,87.7878,54.0859,50.7594,52.5191,49.6492,41.0393,61.5498,57.0292,70.479,52.2788,55.09,61.1088,80.8482,49.7886,84.9635,98.3175,111.529,73.6895
11545,Parp1,46.0809,42.5145,29.9581,56.9899,37.2444,22.6963,27.1081,39.7704,24.5949,21.6815,16.6838,41.2658,47.7454,49.3447,67.9758,54.1909,31.8797,65.5888,45.2933,35.8538,47.216,56.9349,45.3001,23.2137,52.4516,62.0794,61.906,67.6671,36.0284,68.1295,33.2951,29.9461
11546,Parp2,10.105353,14.09128,18.166834,18.22936,20.53514,14.94085,12.187893,12.7557,17.13285,11.34063,13.853644,15.040265,16.952001,12.8817525,20.162673,17.388153,10.244705,18.518548,18.205388,14.473368,14.839524,13.998631,12.54398,10.032163,16.67629,14.62111,16.43209,19.054379,21.468465,19.603587,19.290496,17.013944
11548,Adra1b,0,0.2585962,0.03314116,0.1158431,0.233482,0.267589,0.419032,0.434293,0.198155,0.694133,0.379931,0.505297,1.24044,0.93021,0.886619,0,0,0.016707,0,0.0613494,0.0626933,0.03698096,0,0.0813391,0.0552147,0.221043,0,0.0890308,0.1699872,0.367184,0.687348,0.0301115
11549,Adra1a,0.0140708,0.0624904,0.0216115,0.0444306,0.0646678,0.0306622,0.0216598,0.0539521,0.0317982,0.0565895,0,0.0291453,0.0670305,0.1185409,0.0247172,0.0624883,0,0.0361011,0.031178,0.0365592,0,0.0651353,0.0382853,0.0486622,0.0844355,0,0.0808282,0.0570845,0.1187399,0.0642477,0.0738981,0.1438599
11550,Adra1d,0.518326,0.572372,1.31234,3.41701,4.63478,2.45192,0.689389,13.291,1.59364,56.3508,16.5979,15.2668,46.2118,43.4519,45.1323,0,0.0430395,0,0.0198302,0.296454,0.108571,0.0256622,0.0733301,0.134551,7.06411,1.50305,0.0487748,1.0093,43.8605,36.4344,27.6635,33.709
11551,Adra2a,0.0141229,0.429857,0.0116072,1.34818,0.656128,1.13556,0,0.429892,0.25723,0.108893,0.200769,0.218345,0.0902024,0.163609,0.0519757,0.0144645,0.0906091,0,0.0716085,0.0255155,0.0260347,0.0306891,0.0589755,0.0942942,0.18095,0.0459158,0,0.0738382,0.063339,0.128493,0.170569,0.086615
11552,Adra2b,0.0544093,0.111929,0.0860465,0.160236,0.158495,0.0789978,0.108677,0.193545,0.0804501,0.0749558,0.104719,0.0810089,0.0695878,0.028676,0.0751427,0.0612097,0.037427,0.013496,0.06908,0.110678,0.0251984,0.0959327,0.0994582,0.0779777,0.0900781,0.0897552,0.0853029,0.233265,0.112943,0.139473,0.170154,0.276537
11553,Adra2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156101,0,0.0143903,0,0,0,0,0.0162518,0,0,0,0,0,0,0,0
11554,Adrb1,8.31088,0.592911,0.36912,0.178696,0.355545,0,0,0.0759909,0,0,0.0228638,0,0,0,0,6.24775,7.30583,7.20904,6.1637,6.74458,6.99545,1.56962,6.47705,0.750488,0.574989,1.559,5.64256,3.38902,0,0.0255438,0,0
11555,Adrb2,5.56049,2.53449,1.00482,0.906201,1.06499,0.785696,1.52405,0.401124,0.578183,1.67438,0.864436,0.800639,1.1127,1.25968,2.66884,10.5109,6.69962,3.56299,4.86681,4.40879,2.47002,1.50109,3.55661,1.07247,1.46374,1.32661,1.84045,5.02416,1.45261,0.624435,0.985127,1.83689
11556,Adrb3,0,0,0,0,0,0,0.0256943,0.0334531,0,0.0217419,0.0201325,0,0,0.0380213,0,0,0,0,0,0.0678796,0,0,0,0,0,0.021419,0,0.0206851,0.0674831,0.1025697,0.04789,0
11564,Adsl,22.3169,25.4621,25.0255,45.7314,37.0669,17.6857,18.1755,34.1989,32.7313,10.2573,15.1602,13.9253,26.502,38.7683,29.0808,20.5425,14.2621,38.1891,30.889,20.916,34.349,31.4705,25.9426,21.1637,39.1681,37.1332,29.1105,45.9189,36.3666,26.4563,18.3665,23.3578
11565,Adssl1,11.71465,23.584872,11.1011373,3.54331,4.46388,15.749794,11.713237,4.99758,0.841196,12.785617,18.499268,17.930379,2.96149,8.258894,4.51325,6.002354,10.778285,2.77836,4.7605,6.307105,1.943156,0.648919,2.14458,7.00876,0.45443,1.1398,1.39951,0.344697,10.7105,12.0528,69.33548,30.616465
11566,Adss,97.46133,96.3807,89.03298,122.45655,101.32171,74.60164,85.97438,98.88229,88.29662,40.47607,68.88904,70.40745,58.78461,100.78384,71.48289,83.2365,87.37354,96.367238,84.284831,55.43174,76.65796,80.68465,93.41247,64.71229,105.61827,86.0486101,91.86103,144.094132,79.22572,72.37406,72.09463,79.62403
11567,Avil,0.451872,0.476334,0.148345,0.246184,0.190552,0.628327,0.200689,1.02279,0.358591,13.5927,6.29447,2.5538,7.94716,2.56503,0.664804,0.424927,0.413561,0.0888604,0.411716,0.342154,0.183253,0.0786355,0.225844,0.499524,0.250442,0.293545,0.131055,0.226727,2.57285,0.882763,10.7765,2.37238
11568,Aebp1,8.297364118,140.010784,202.76462,232.44439,264.530125,397.54378,263.253177,124.019464,213.215025,314.50397,82.37817,234.199624,267.60111,138.008091,113.558012,10.196064,11.194208,16.46964,13.775336,13.506876,31.212477,10.008237,7.330398,5.283692,71.48868,38.6999,23.745484,19.394282,75.87105,38.4124,63.105675,20.262749
11569,Aebp2,42.886434,31.51150501,16.647156,46.20452015,29.86418604,26.34642,16.46138687,29.96583459,18.904703,66.70076,19.20741758,37.270959,68.22849,52.902863,54.734104,44.143771,33.297807,45.311948,41.159684,21.64107312,40.21294,51.82768865,43.49437,39.829791,44.682418,41.733607,37.307602,55.4109001,35.963047,48.626028,39.918324,30.68396
11571,Crisp1,0,0.398839,0.0357812,0.0495322,0.0459158,0,0,28.5465,0.108025,0.621295,170.67,0.516819,4.80513,113.814,0.0402979,0.0443874,0.0398889,2.40237,0.293694,0.078228,3.93243,0.240906,0.720617,0.208438,0.0463565,1.75163,0.590521,0.0917854,6.34023,76.0547,118.619,96.2472
11572,Crisp3,0,0,0,0,0,0,0,0,0,0,0.0458202,0,0,0.0937808,0,0,0,0,0,0,0,0,0.0461927,0,0,0,0,0,0,0,0,0
11576,Afp,0,0.223263,0.338608,0.156149,0.231888,0.318628,0.849382,2.37089,1.84108,1.02705,9.38357,0.88122,1.67884,9.12624,2.76204,0.0561459,0.151021,0.432827,0.231882,0.1485,0.915615,0.481462,0.371224,0.866058,7.76176,1.40115,1.17062,1.49893,10.9191,4.43704,4.51736,1.20371
11593,Aga,16.7504306,22.8195,26.747538,15.275783,24.038193,24.249177,25.770349,25.1066615,30.3959219,14.2434202,36.547475,16.9964108,7.62378,6.20806,7.34347,9.96675,7.60534,11.2716293,11.9352806,6.14684,12.5506,12.3078954,6.31537,9.65624,15.2019,10.5073358,10.2208,10.0571755,15.3758951,24.3877,5.453086,18.9971823
11595,Acan,0.252721,40.34099,1.971736,5.719074,9.141959,5.480084,13.80045,13.17349,1.581111,3.601441,23.56385,20.25804,5.437904,16.85959,55.54037,0.0432951,0.0476391,0.0346358,0.0416527,0.12095,0.0478448,0.101413,0.0217293,1.268995,0.0827112,3.7972877,0,0.0977264,0.00932866,0.3668582,2.777289,0.4462131
11596,Ager,0.2757717,0.353391,0.743465,0.6060888,1.453213,0.5866799,0.361845,0.277825,2.131433,0.409267,0.5551505,0.434654,0.700593,0.196963,0.217386,0.630112,1.05495488,0.910662,1.028195034,0.693802,0.0783715,0.3208843,0.435745,0.705249755,0.448357,0.416443152,0.2237385,0.563537,0.3587304,0.312583013,0.7088389,0.966935
11600,Angpt1,0,3.85184,8.04642,11.395328,6.120022,17.825426,8.06657,6.938814,8.10532,0.346995,5.2036139,4.2539833,1.08758,14.762027,8.5577752,0.01263299,0.20278072,0,0,0.045176412,0,0.02676654,0,0.0470358,0.321522,0.1511666,0.0383222,0.09430142,1.2420215,5.97392,1.980897,1.12327
11601,Angpt2,0.458934,0.670998,0.610425,0.656719,0.831602,0.816496,0.986879,2.06713,0.819118,4.79144,7.67847,2.60461,5.34267,3.07427,1.18714,0.589832,1.12575,0.695539,0.502781,0.37418,0.509538,1.3522,0.927902,1.97012,1.26518,1.31587,0.70195,0.626544,1.66111,3.35691,3.44584,3.48416
11602,Angpt4,0,0.161142,0.0650834,0,0.167061,0.0655951,0,0.0335341,0,0.260909,0.121616,0.0470143,0.150832,0.124719,0.109859,0,0.0362791,0.234065,0.100193,0.0711974,0,0.0437102,0.0410108,0.075787,0.210875,0,0.0825489,0.125077,0.0707884,0.0901141,0.08672,0.27774
11603,Agrn,177.648475,76.17878,36.195872,46.708768,36.144411,30.419274,26.336958,21.491384,11.607964,61.403866,17.73123,60.848336,38.344978,31.629262,20.4125703,81.45022,92.51443,70.749911,61.400006,48.420864,62.634338,72.150346,107.24439,88.75941,51.716425,60.816615,91.977715,97.46223,18.215033,35.288965,51.36098,38.160844
11604,Agrp,4.445576,2.079217,2.085979,2.504248,2.120098,1.653272,0.87411,1.3231907,0.75227,1.017798,0.960253,1.772283,2.432337,2.099415,0.612596,2.469782,2.194861,1.133289,1.20446,3.03431,1.612281,2.559174,1.745023,1.22071,3.85558,0.497997,1.076027,1.274522,2.604304,3.044802,2.355214,2.47992
11605,Gla,5.91811,12.242,14.2461,12.1429,12.982,21.1075,23.953,24.1475,11.9085,24.724,21.473,26.4258,22.9903,21.0536,22.578,7.83293,5.19771,6.89841,7.71998,6.85101,7.7566,4.75775,6.8719,6.61405,5.9586,7.22463,8.15445,6.45146,16.9197,30.112,43.7997,27.9693
11606,Agt,0.223954,0.161596,0.757755,1.95236,1.1741,2.18628,0.277101,0.242214,0.341973,2.30655,0.162341,0.339916,1.0111,0.501184,0.176142,0.129892,0.844861,0.219217,0,0.0858764,0,0,0.0660185,0.0607906,0.203336,0,0,0.133622,0.227597,0.180861,0.139375,0.0278698
11607,Agtr1a,0,0.0754666,0,0,0.0522758,0.0205223,0,0.670536,0.0204957,18.7989,5.50093,7.09327,4.60715,0.937743,4.704,0.0506449,0.0226953,0,0.0209117,0.022327,0,0.0270861,0,0,0,0,0,0,0.554546,1.04236,1.41239,0.0868186
11608,Agtr1b,0.0266914,0,0.0218399,0,0.14106,0.0220197,0.0421482,0.182656,0.0439819,0.0292282,0,0,0,0.0838334,0.196092,0,0.024352,0.0261715,0,0,0.0983968,0,0,0.0253879,0.085563,0,0,0.0557629,0.0951832,0.0304964,0.0874177,0.163036
11609,Agtr2,0,0,0,0,0,0,0,0.113481,0.0475965,0.0843989,0.0974707,0,0.0489093,0.0201735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109003,0,0
11610,Agtrap,8.95355,6.7973373,5.0932,6.034101,6.362744,5.41787,3.6598617,6.6249274,3.64824,13.275892,4.84885,6.32417,14.228275,4.59725,9.2631315,3.31581,6.52384,5.68118,5.52722,6.702175,5.5383055,3.690566,6.543787,4.3184434,3.76782,5.28269,6.531286,4.44631,5.156627,7.81234,7.1975246,5.897094
11611,Agxt,0,0.0395597,0,0,0,0.0644197,0,0,0,0.0427082,0,0,0.0493835,0,0.0719154,0.079346,0.178143,0,0,0.0349647,0,0,0,0,0.0828425,0,0,0,0,0,0.0425853,0
11614,Nr0b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11615,Gm4737,1.07178,2.30029,0.898504,1.6481,1.16738,1.16731,1.41386,264.047,1.12943,0.803453,0.373419,2.46708,2.35816,1.79609,1.26359,220.511,165.587,228.144,159.631,97.8792,292.124,215.595,257.281,95.3199,393.86,378.002,483.006,469.234,554.531,761.085,446.514,667.359
11622,Ahr,5.16511,4.25888,2.223548,3.1886,2.38904,3.47392,4.02356,5.61564,1.3041,53.922139,7.349301,14.1823,21.5437,19.037594,7.10691,3.73712,4.81195,4.53827,3.55843,1.5879,3.32917,4.66402,4.92968,3.04811,2.79367,3.03963,3.27078,4.7749,8.64412,3.15862,7.09839,5.79467
11624,Ahrr,0.0887997,0.1694546,0.372139409,0.322535,0.408945,0.405971,0.390768,0.429848,0.619334,7.175087,0.2617694,1.982838,2.678363,0.469544937,1.90044,0.0834171,0.1572823,0.248599,0.211669,0.1715736,0.251275,0.264457,0.1714558,0.52291,0.530428,0.324545,0.2495171,0.343196,0.485334,0.2400598,0.551292,0.66245349
11625,Ahsg,2.02388,1.02016,0.955854,1.41427,0.0624715,1.59452,0.983701,0.747269,0.663472,1.3653,0.122149,2.95231,4.78631,2.06318,1.33542,3.7228,6.06307,1.34346,0.473567,0.648963,0,0.974313,1.2203957,2.389471,1.40962,0.0468072,0,1.14035,1.25465,1.18657,0.878315,0.527472
11628,Aicda,0,0.0476302,0.0192719,0,0.02475,0.0582968,0.0930297,0.119033,0.0194072,0.0258008,0.0238823,0,0.119552,0.0986714,0,0,0.0214894,0.023092,0.0198023,0.0634367,0.0216832,0,0.0244091,0.0223935,0,0,0,0.049164,0.0210066,0.0800211,0.0771635,0
11629,Aif1,0.335356,0,0.0888104,0,0,0,0,0,0,0.23549,0,0,0,0,0,0.109091,0,0,0,0.0959501,0,0.187229,0,0,0,0.11838,0,0,0,0,0.0899588,0
11630,Aim1,39.9641,19.9546,6.85869,21.0235,13.162,10.4016,4.89125,8.7808,4.61092,10.2228,4.91994,5.57882,12.5529,12.5325,9.22466,19.8818,25.6087,25.3224,19.6693,19.0986,27.234,36.5537,36.7003,36.4102,24.5197,30.5698,35.8216,41.0628,14.8223,14.1307,14.2907,8.23896
11632,Aip,60.83125,62.84906,78.46874,59.3724,79.26267,79.57914,79.68928,76.146,66.97734,80.1562,78.9688,96.31942,92.3077,74.4377,72.8376,62.02442,68.38121,50.22144,52.7448,66.49775,50.45951,40.26331,56.70871,61.9237,60.7807,57.79375,52.90149,53.78373,71.3463,72.2345,86.8659,90.3951
11634,Aire,0,0.247244499,0,0,0,0.0592639,0,0.182326,0.118346,0.41935187,0,0,0.270764,0,0,0.295265661,0.749287377,0.21186,0.597452075,1.698432266,0.162141675,0.403397,0.293778,0.185706473,0.228145,0.546839,0.150405,0.110878179,3.244859805,0.278354701,2.314142343,0.366483673
11636,Ak1,4.807082,13.87015,20.58904,23.29962,28.66527,36.064457,30.55624,16.95755,17.80769,37.546062,17.935369,27.656714,22.066527,17.550244,9.530284,3.32373,5.99748,8.09623,5.97084,10.63496,11.82546,4.26595,12.047679,7.88529,12.149313,6.0561,7.364119,6.08798,13.270684,16.50936,2.831273,18.243016
11637,Ak2,93.13824,81.53561,75.8147,104.24761,82.9763,64.5581,67.30411,86.92289,81.05309,61.53161,115.9537,74.1503,102.5909,166.642,82.01047,82.90579,59.08612,92.41627,71.37166,77.65609,88.4494,97.02243,66.3891,52.11195,92.25288,91.4974,86.21833,92.76795,61.07283,87.60473,70.545,45.51177
11639,Ak4,30.18805035,28.19370693,17.44487,25.02216,20.92666,16.708652,16.504728,22.20145,14.804314,41.82338,26.16925044,28.62873919,36.135246,38.107073,36.44929,48.318083,34.93899159,26.04129024,27.6660201,16.59646054,27.46982007,40.93547,24.526823,16.42004,35.41513,43.01966,36.9103,33.23989009,30.05091001,31.89693004,20.15054,14.89253
11640,Akap1,12.712244,8.61306,7.547812,23.079291,13.4474129,7.977845,5.849169,13.26921,8.610034,6.9582677,6.921093,10.428318,8.87542,12.592257,14.6265207,9.442173,4.40286,13.74864,9.464901,5.01087,15.1291,13.17102,8.91015,8.9868,24.079406,22.460082,21.613228,26.161028,10.85454501,18.358375,5.474037,2.967007
11641,Akap2,1.4914163,30.647774,44.452306,45.31317502,40.377493,59.7946804,60.609489,38.745254,34.841858,97.7192133,28.1982312,75.2974527,82.1327803,56.46847,91.4436118,1.4435959,2.4810758,1.864439,1.804433,2.891733,1.796537,1.749074,1.084389,1.586434,9.471342,7.84337,1.8050522,1.424964312,16.20014045,42.202236,25.630924,33.062691
11642,Akap3,0,0,0,0,0,0,0.0137398,0,0,0,0,0,0,0,0.0637027,0,0,0,0,0,0,0,0,0.115543,0.0369279,0,0,0,0,0,0,0
11643,Akap4,0,0,0,0,0.02038565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815602,0,0,0,0,0,0,0,0,0.02022023,0,0,0,0
11647,Alpl,0.04438048,0.853838,1.36393,0.955845,1.28459,0.293402,0.017561144,0.037438181,0.018314162,0,0.02252651,0.105207101,0.084636165,0.11640596,0,0.04526882,0.081113927,0.08715813,0.056063688,0.039917125,0.04090333,0,0.0460855,0.042255051,0.354116,0.144011,0.0918926,0.069564147,0.019826042,0,0,0.038782323
11648,Akp3,0.035649,0.0719881,0.13659,0,0.0373256,0,0.056033,0,0.0879618,0,0.0361737,0,0.269818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633359,0.0402569,0.0387786,0
11650,Alppl2,0,0,0,0,0,0,0,0,0.0224086,0,0.0276116,0,0.0344851,0,0,0,0.0248148,0,0.0457229,0,0,0,0,0,0.0288771,0,0,0,0,0,0,0
11651,Akt1,217.13321,165.05877,93.401119,211.55704,177.80302,106.228572,93.30631,212.3584,116.787792,162.54373,107.974116,134.967,260.49408,290.42002,326.37092,122.936829,129.310119,168.30508,135.87709,151.091795,235.17823,235.35279,289.544495,243.734664,268.30742,269.17018,291.33431,309.583737,236.1389,311.63077,232.91248,99.925337
11652,Akt2,65.705526,71.43615,49.918992,71.852405,62.425892,62.09823,55.304687,67.732033,44.894394,102.326008,73.6153,83.685389,90.055262,135.138242,97.559557,60.317,67.5882,70.873318,59.7568,59.039346,77.74755,83.967099,78.261502,67.401675,64.891295,80.26917,70.379413,72.128035,61.1277,86.98035,76.721402,49.198288
11655,Alas1,21.3964,19.3631,17.5284,15.0354,15.3697,15.9761,10.1098,14.5804295,10.858201,20.788461,15.5754078,10.968844,23.1484,12.460112,13.9993,17.982,10.5811,18.3152,17.4949,14.0622,19.9855,22.3472,19.0802,17.012,12.0354,18.3483,18.3461,14.9506,9.00546,8.512819,12.4656,9.34468
11656,Alas2,0.586878,0.30467,0.369554,0.715834,0.727535,0.347723,0.231366,0.329842,0.347264,0.296626,0.122382,0.391766,0.40867,1.41797,0.664077,0.214387,0.082409,0.442893,0.202422,0.404992,0.472301,0.263145,0.311412,0.306839,0.511344,0.358003,0.841836,0.850003,0.617115,0.818508,0.295737,0.788293
11657,Alb,10.1311,5.23529,5.6765,5.44663,0.0587806,11.2614,5.36586,5.42092,4.28664,6.55435,0.113621,14.5277,35.9221,9.25327,6.32114,14.2886,30.3706,7.68034,4.5377,4.89331,0.0515848,8.2096,5.24014,11.6561,5.73164,0.0604588,0.028953,6.40162,6.00926,4.81588,5.7406,5.39477
11658,Alcam,8.88361,34.16322,17.07731,28.6344,24.28536,25.6777,16.19969,55.2247,10.23898,2.99212,32.29193,44.2431,2.78998,26.01923,26.1777,1.068468,4.1821,7.65419,2.431942,5.50643,9.70828,4.08793,16.83525,34.4944,6.25224,36.7255,25.5251,21.849,3.371328,96.6157,20.30604,78.1421
11666,Abcd1,6.758775,5.182891,5.006164,5.990073,8.34112,8.93847,5.111641,6.93939,4.792311,17.203335,11.15276,5.627332,17.76685,16.24924,15.043135,1.397945,2.352971,2.049801,2.627828,2.397731,3.784898,2.597403,6.32584,4.2643,4.16458,2.53409,5.402185,3.483479,10.47445,11.9037,13.11467,9.65064
11668,Aldh1a1,0.398327,0.31643,0.11633,0.0321885,0.179242,0.32839,0.24688,0.0718741,0,0.155652,0.144387,0.10091,0.504576,0.208341,0.130606,0.20251,0.441007,0.3067,0.119489,0.25505,0.0524425,0.186182,0.176541,0.189363,0.211297,0.0307288,0.0294328,0.148581,0.177406,0.064411,0.0931093,0.049626
11669,Aldh2,32.004,120.91,147.0449,100.4427,141.2876,184.134,216.6431,132.0199,103.6246,161.8858,139.1815,197.5654,151.365,152.1643,149.9777,39.8491,42.273,41.3967,38.0776,68.0322,53.168,16.9163,21.44825,21.10878,62.2559,78.0639,39.1119,25.8384,175.3935,113.592,145.8853,197.395
11670,Aldh3a1,11.339991,21.51527,51.12449,48.46293,75.05773,73.38097,67.11051,132.278,88.06767,47.66981,92.6526,6.160444,84.92875,240.3339,4.819276,0.461064,1.548719,4.63672,2.560442,1.800067,5.43805,1.28693,2.479656,0.108072,31.47264,5.866874,21.18877,8.37974,178.9585,129.8652,38.0698,75.59917
11671,Aldh3a2,37.9842,29.9212,24.9736,30.1729,29.3065,42.3394,36.1303,42.3197,34.151,78.5463,51.5891,34.5482,93.4974,64.8427,36.2673,14.4096,16.6532,26.1216,20.2384,10.1665,21.4246,22.7681,14.0761,18.9658,19.4864,20.808,19.6216,12.9267,29.7689,38.4798,32.8845,23.7696
11674,Aldoa,4158.47,3342.951,2563.0027,1862.9034,1993.3686,3222.4298,3548.7515,2335.6945,1423.1255,3434.9916,2743.5392,4533.6197,3068.2618,2606.527,3589.7196,4923.778,5612.41,3070.091,2945.604,3837.351,3017.523,2919.372,3620.304,3543.221,1704.9321,2716.179,2992.381,1951.0892,2519.661,2928.5033,4363.39,3268.104
11676,Aldoc,69.73627,49.35949,56.39082,15.556135,24.301718,59.96674,57.73852,12.5968,15.1547,32.157558,67.92941,36.22618,34.298497,29.304961,18.29074,74.43247,60.58201,37.13943,50.00061,51.08808,33.28923,34.47144,38.51472,26.469429,5.61348,20.677845,26.95087,3.664812,15.438645,1.905734,9.17129,4.7173488
11677,Akr1b3,126.296,221.641,156.922,236.941,203.689,162.992,146.304,295.543,193.422,133.772,147.099,180.922,242.808,248.933,190.949,417.518,204.9,449.816,334.518,315.922,354.016,436.707,228.672,197.358,432.299,385.694,235.482,324.716,199.32,253.463,170.399,288.494
11682,Alk,0.0352479,0.0268554,0.0217677,0,0,0,0,0,0.0219311,0,0,0,0,0,0,0.018099,0.0161844,0.00869035,0.0149271,0,0.0324903,0,0.0461596,0,0,0.0286855,0,0.0184365,0,0,0,0
11684,Alox12,10.66337,5.69965,3.38842,3.07423,1.704474,1.457152,1.260803,0.507623,1.234618,0.393046,0.3771,0.317676,0.342092655,0.3220303,0.1435715,10.738012,23.006885,17.402163,14.240112,15.441224,9.22211,5.31815,11.214617,6.8702542,2.13323,7.65153,7.12133,4.28663,0.533682,1.111274,0.5600462,0.41828958
11685,Alox12e,0,0.0993845,0,0.0278097,0,0.0202707,0,0,0,0,0,0,0.031171,0,0,0.025013,0,0,0,0,0.0226274,0.0267488,0,0,0,0,0.0508203,0,0,0,0,0
11686,Alox12b,1.46999,1.29268,1.06575,0.655206,0.304146,0.0198999,0.0381044,0.243809,0.0794969,0.0264204,0,0,0,0.0252602,0,1.69443,2.09065,5.32091,8.11132,3.05301,5.44139,24.913,7.52277,1.78889,0.128079,0.28659,1.57138,0.881227,0,0,0,0
11687,Alox15,0.116693,0.141754,0.0955953,0.0793381,0.0736616,0,0,0.0590439,0.0577602,0.07679,0.0236915,0.0276499,0,0.146836,0.0428865,0,0.063957,0.0229087,0,0.14685,0.0860394,0.0508385,0,0.177722,0.0248168,0.050474,0,0,0,0.052924,0,0.0203872
11688,Alox8,0,0.0243296,0.154447,0.15958,0.176405,0.0766877,0.0680737,0.180429,0.245084,0.233881,0.0702801,0.185268,0.197753,0.143517,0.0890551,0.176026,0.148843,0.216167,0.104029,0.0612992,0.0688819,0.0984215,0.0597735,0.164072,0.259734,0.228126,0.16965,0.259925,0.292489,0.149389,0.226814,0.401573
11689,Alox5,0.0586249,0,0.08015,0.0221699,0.0205897,0.0161651,0,0.0329947,0,0,0,0,0,0,0,0.0569933,0.196628,0.0384103,0.0164759,0.228817,0.054033,0.0425248,0.491295,2.1436624,0.0624433,0.105751,0.101189,0,0,0.0221846,0.122463,0
