"","WT_1","WT_2","WT_3","IrrKO_1","IrrKO_2","IrrKO_3"
"TMEM165",2551.11706448234,2546.36389148308,2456.45537099519,2353.49576533364,2539.03039789358,2403.57049986825
"CLOCK",3087.26834591075,3290.43822440488,3139.37389619532,2997.93801301737,3132.76973568856,3123.39627651273
"NMU",273.168614890123,229.440788537844,274.364013253117,212.37301344123,206.11676493401,235.375556722849
"EXOC1",1250.09366136158,1170.79131347349,1152.15791235265,1083.83468928628,1088.00939101982,1128.30822429048
"CEP135",801.911933880836,743.002179704327,766.680747314784,723.16672680419,764.990580302346,727.298016540445
"KIAA1211",102.785478823063,130.802692530921,129.06219938075,108.017308560626,95.3674584023032,104.611358543489
"AASDH",889.881487828503,822.341517796853,806.852425267732,830.26863444481,826.517972819961,840.626988295891
"PPAT",1658.4575907397,1638.25011628891,1591.48222017851,1527.80413548885,1505.37020359765,1473.2766328208
"PAICS",12203.6921208032,12111.0427445023,12515.6144737239,11737.270596308,11856.3285381444,11700.2823037628
"SRP72",4872.58729339603,5015.53275130857,5194.11248766102,5085.96751154947,5079.08625232911,5185.73448779865
"REST",3239.13157588356,3121.03801604516,3237.66629969721,3131.58654733814,3278.38456464692,3162.00284930854
"NOA1",711.164394019033,695.827438135799,741.039250749072,608.741611803527,636.808512557315,584.080085201145
"POLR2B",5534.67393626531,5537.67136821479,5771.04616038954,5645.27747367271,5944.57157374356,5808.42114579561
"IGFBP7",240.758779225193,274.47122367144,240.175351165501,240.750441961395,234.829548108897,217.940330298935
"LPHN3",162.049178324649,145.812837575452,144.447097320177,100.694101200583,123.05478503523,122.046584967403
"CENPC",544.485239170822,601.477954998741,559.839341684708,604.164607203501,574.255663497739,691.182190376622
"UBA6",4632.75450947555,4474.09537648796,4316.31858856149,4259.36048078468,4219.75367016642,4362.54272592668
"UBA6-AS1",212.052924779113,174.76097444705,211.969704943218,182.164783081055,195.862199514408,206.73197045499
"UTP3",911.179379836886,850.217501450983,858.990134951346,918.14712276532,903.427213466979,966.409693211276
"RUFY3",557.449173436794,556.447519865145,530.778978910235,426.576828722472,408.131703700179,422.181554121936
"GRSF1",4421.62758000115,4537.35241631849,4759.9164791483,4307.87672954496,4459.71050098512,4458.43647125821
"MOB1B",1724.20325737427,1764.76419594996,1620.54258295299,1792.35500137038,1867.35636290961,1826.96265456307
"DCK",1597.34190062869,1522.45756880252,1461.56530424557,1538.78894652892,1531.00661714665,1423.46170018104
"ADAMTS3",110.193441260762,105.071015311723,114.532017993513,116.255916840674,127.156611203071,124.537331599391
"COX18",287.98453976552,314.140892717703,305.988525684161,295.674497161713,304.560592962194,358.667515006247
"ANKRD17",6230.09641010423,5898.98700250102,6154.81389232303,6352.88238483681,6667.51843582554,6517.03856259615
"RASSF6",337.988286219983,334.511803849567,286.330044983782,309.405510961793,376.342550899411,325.042435474411
"IL8",312.060417688039,296.986441238238,218.807437360741,634.372837563675,687.055883113367,529.283659297413
"CXCL1",202.79297173199,164.039442272384,129.91691593294,270.043271401565,292.255114458671,281.454369414624
"CXCL3",10.1859483518351,16.0822982619984,13.6754648350463,11.9002119600689,12.305478503523,18.6805997399087
"CXCL2",50.9297417591755,32.1645965239968,35.0433786398062,42.108442320244,46.1455443882112,44.8334393757809
"MTHFD2L",126.861356745583,135.091305400787,139.318798007034,155.618156400902,139.462089706594,143.2179313393
"EPGN",4.62997652356141,5.36076608733281,9.40188207409433,10.9848110400636,11.2800219615627,16.1898531079209
"EREG",6323.62193588017,6801.74001160787,6316.35532068701,7677.46751608448,7971.89915719898,7944.23638272517
"AREG",1660.30958134912,1674.70332568277,1561.56714085185,1649.55245784956,1771.98890450731,1741.03189575949
"BTC",137.047305097418,162.967289054917,160.686711811794,175.756976641018,154.843937835998,164.389277711196
"PARM1",107.415455346625,131.874845748387,130.77163248513,214.203815281241,176.378525217163,214.204210350953
"RCHY1",516.705380029453,568.241205257278,564.96764099785,622.472625603607,606.044816298507,611.478298153011
"THAP6",566.709126483917,561.808285952478,573.514806519754,600.503003523479,626.553947137712,604.006058257048
"CDKL2",25.0018732272316,40.7418222637293,44.4452607139005,35.7006358802068,31.7891528007677,41.0973194277991
"G3BP2",6365.29172459223,6501.53711071723,6423.19488971081,6371.19040323691,6938.23896290304,6733.73351957909
"USO1",3780.83882914025,3442.68398128513,3546.21897503795,3783.35200238192,3754.19640011647,3858.16653294914
"NAAA",221.312877826235,220.863562798112,194.87537389941,237.088838281374,233.804091566937,269.000636254685
"SDAD1",1844.58264698687,1869.83521126168,1901.74432862363,1831.71724093061,1882.73821103902,1936.55550637053
"NUP54",2480.7414213242,2476.67393234776,2471.84026893462,2400.18121225391,2419.05198248423,2549.27917783954
"SCARB2",3874.36435491619,3931.58584844988,3850.49806761773,3515.13953282037,3636.26889779104,3650.18918917816
"STBD1",10.1859483518351,12.8658386095987,9.40188207409433,6.40780644003713,4.101826167841,6.22686657996956
"SHROOM3",1103.78640321704,1074.29752390149,1106.00321853437,1103.9735095264,1105.44215223315,966.409693211276
"SOWAHB",6.48196713298597,16.0822982619984,7.69244896971355,23.8004239201379,12.305478503523,22.4167196878904
"SEPT11",3321.54515800296,3236.83056353155,3318.00965560311,3222.21123841867,3256.84997726575,3235.47987495219
"CCNI",5747.65285634913,5600.92840804532,5672.75375688765,5499.72872739186,5450.30152051872,5748.6432266279
"CCNG2",703.756431581334,684.033752743666,588.044987906991,478.754681162774,479.913661637397,480.71409997365
"CNOT6L",2102.00934169688,2159.31657997766,1957.300904516,1931.49594121119,1896.0691460845,1895.45818694274
"MRPL1",433.365802605348,435.294206291424,388.041314694439,471.431473802731,478.888205095436,516.829926137474
"FRAS1",925.06930940757,978.875887546971,947.880656379147,1003.27940832581,949.572757855191,869.270574563751
"ANXA3",3494.70627998415,3500.58025502832,3753.06038066802,3677.16549566131,3629.09070199732,3779.70801404153
"BMP2K",962.109121596061,833.063049971518,863.263717712298,951.101555885511,955.725497106952,919.085507203508
"PAQR3",1114.89834687359,1074.29752390149,1048.73720953761,1042.64164788604,1154.66406624724,1019.96074579901
"ANTXR2",64.8196713298597,57.8962737431943,52.137709683614,79.6398800404614,50.2473705560522,83.4400121715921
"PRDM8",24.0758779225193,23.5873707842644,35.0433786398062,39.3622395602281,26.6618700909665,27.3982129518661
"PRKG2",37.9658074932036,33.2367497414634,38.4622448485677,21.9696220801273,20.509130839205,16.1898531079209
"HNRNPD",14537.2002886781,14638.107878071,14615.6530424557,13405.1310725577,13490.906266029,15232.1610279215
"HNRNPDL",7831.14229195177,7703.42086749725,7541.16413997585,6474.63070719751,6879.78794001131,7463.52228275152
"ENOPH1",2070.52550133666,1967.40115405114,2095.76498597085,1990.99700101154,2053.98945354638,1881.7590804668
"TMEM150C",13.8899295706842,7.50507252226593,9.40188207409433,10.0694101200583,15.3818481294037,19.9259730559026
"SCD5",485.221539669236,506.056318644217,547.873309954043,595.010598003447,595.790250878905,555.436498933285
"SEC31A",4015.11564123245,4030.2239444568,3932.550856628,4228.2368495045,4162.32810381665,4030.0280505563
"THAP9-AS1",481.517558450387,491.046173599685,469.239387152526,481.50088392279,466.582726591913,453.315887021784
"THAP9",234.276812092207,211.214183840913,217.09800425636,232.511833681347,225.600439231255,201.750477191014
"LIN54",1315.83932799615,1205.10021643242,1211.98807100598,1253.18385948726,1341.29715688401,1301.41511521364
"COPS4",1123.232304616,1071.0810642491,1100.02020266904,1146.99735276665,1163.89317512488,1134.53509087045
"PLAC8",24.0758779225193,27.8759836541306,31.6245124310446,20.1388202401167,29.7382397168472,33.6250795318356
"COQ2",606.526924586545,642.21977726247,641.037414142796,633.45743664367,625.528490595752,590.306951781115
"HPSE",124.083370831446,94.3494831370574,154.703695946461,139.140939840806,133.309350454832,138.236438075324
"HELQ",327.802337868148,325.934578109835,334.194171906444,360.66796248209,345.578854640604,420.936180805943
"MRPS18C",178.71709380947,198.348345231314,145.301813872367,188.572589521093,194.836742972447,161.898531079209
"FAM175A",210.200934169688,221.935716015578,177.781042855602,219.696220801273,244.058656986539,220.431076930923
"AGPAT9",78.709600900544,106.14316852919,100.001836606276,91.5400920005304,65.6292186854559,59.7779191677078
"LOC101928978",15.7419201801088,15.0101450445319,15.3848979394271,23.8004239201379,23.5855004650857,11.2083598439452
"NKX6-1",83.3395774241054,82.5557977449252,103.420702815038,79.6398800404614,95.3674584023032,88.4215054355678
"CDS1",1449.18265187472,1357.34597331267,1453.01813872367,1482.94949040859,1413.07911482122,1440.89692660496
"WDFY3",2576.11893770957,2553.86896400535,2617.14208280699,2629.03144225523,2693.87433572957,2551.76992447153
"WDFY3-AS2",28.7058544460807,37.5253626113297,22.2226303569502,24.7158248401432,28.712783174887,28.64358626786
"ARHGAP24",30.5578450555053,49.3190480034618,35.0433786398062,24.7158248401432,23.5855004650857,37.3611994798174
"MAPK10",83.3395774241054,62.1848866130606,58.9754421011372,53.0932533603076,56.4001098078137,62.2686657996956
"PTPN13",3077.08239755891,2870.15416315799,2788.08539324507,2698.60191217564,2885.63470907614,2736.08517523863
"C4orf36",40.7437934073404,33.2367497414634,42.7358276095197,42.108442320244,41.01826167841,51.0603059557504
"LOC100506746",22.2238873130948,33.2367497414634,32.479228983235,29.2928294401697,28.712783174887,33.6250795318356
"AFF1",1421.40279273335,1408.80932775106,1422.24834284482,1330.99293768771,1343.34806996793,1281.48914215774
"KLHL8",780.614041872454,763.373090836192,842.750520459729,789.075593044572,843.950734033285,838.136241663903
"HSD17B11",1187.12598064115,1178.29638599575,1184.63714133589,985.886790845712,1024.43108541829,1014.97925253504
"NUDT9",764.872121692345,748.36294579166,743.603400405643,649.01925228376,697.310448532969,670.010844004725
"SPARCL1",25.0018732272316,16.0822982619984,31.6245124310446,16.4772165600955,21.5345873811652,16.1898531079209
"PKD2",814.875868146808,847.001041798584,809.416574924303,811.960616044704,902.401756925019,871.761321195739
"ABCG2",38.8918027979158,43.958281916129,39.3169614007581,32.0390322001856,35.8909789686087,34.8704528478296
"PPM1K",270.390628975986,247.667393234776,179.490475959983,60.41646072035,92.2910887764224,68.4955323796652
"HERC6",1251.94565197101,1299.44969956947,1142.75603027856,358.837160642079,360.960702770008,369.875874850192
"LOC102723458",14.8159248753965,15.0101450445319,9.40188207409433,5.49240552003182,3.07636962588075,2.49074663198783
"HERC5",3249.3175242354,3321.53066771141,2515.43081309633,68.6550690003978,55.3746532658534,78.4585189076165
"HERC3",325.024351954011,373.109319678363,328.211156041111,342.359944081984,327.120636885319,315.07944894646
"FAM13A",422.253858948801,423.500520899292,424.794126438626,417.422819522418,349.680680808445,409.727820961997
"TIGD2",286.132549156095,287.337062281039,288.894194640353,315.81331740183,319.942441091598,291.417355942576
"GPRIN3",12.9639342659719,25.7316772191975,15.3848979394271,5.49240552003182,14.3563915874435,7.47223989596348
"SNCA",79.6355962052562,81.4836445274587,92.3093876365626,53.0932533603076,59.4764794336944,72.2316523276469
"CCSER1",44.4477746261895,40.7418222637293,45.2999772660909,24.7158248401432,48.1964574721317,33.6250795318356
"SMARCAD1",1615.86180672293,1658.62102742077,1611.14070087889,1591.88219988922,1566.89759611526,1642.64740379597
"PDLIM5",3603.04773063549,3569.19806094618,3491.51711569776,3559.99417790063,3500.90863425229,3518.1796176828
"BMPR1B",345.396248657681,390.263771157828,338.467754667396,256.312257601485,299.433310252393,282.699742730618
"UNC5C",22.2238873130948,23.5873707842644,14.5301813872367,22.8850230001326,17.4327612133242,9.9629865279513
"RAP1GDS1",1597.34190062869,1705.7957689893,1594.04636983508,1878.40268785088,1752.50523021007,1760.95786881539
"TSPAN5",167.605150152923,243.378780364909,176.926326303412,212.37301344123,199.964025682249,225.412570194898
"EIF4E",2223.31472661419,2101.42030623446,2123.11591564094,1870.16407957084,1938.11286430487,2024.9770118061
"METAP1",2078.85945907907,2166.82165249992,2188.07437360741,1920.51113017113,2002.71662644837,1957.72685274243
"ADH5",3616.93766020617,3569.19806094618,3606.04913369127,4085.43430598367,3979.79683934773,4083.57910314404
"ADH1C",125.93536144087,91.1330234846577,100.856553158466,66.8242671603872,62.5528490595752,61.0232924837017
"TRMT10A",204.644962341414,214.430643493312,230.773469091406,237.088838281374,244.058656986539,199.259730559026
"MTTP",7.40796243769826,13.9379918270653,13.6754648350463,13.7310138000796,19.4836742972447,17.4352264239148
"DAPP1",254.648708795878,272.326917236507,225.645169778264,359.752561562084,357.884333144127,384.820354642119
"LAMTOR3",1177.86602759402,1280.15094165507,1118.82396681723,1173.5439794468,1184.40230596409,1122.08135771052
"DNAJB14",2875.21542113164,2990.23532351424,2662.44206007308,2759.01837289599,2950.23847121964,3003.84043817732
"H2AFZ",16673.4714566493,17649.7862659345,17550.7496826776,16812.2532968174,16484.213912011,15762.690060535
"DDIT4L",12.0379389612597,18.2266046969315,7.69244896971355,21.054221160122,10.2545654196025,13.699106475933
"PPP3CA",3736.39105451406,3504.86886789819,3580.40763712556,3220.38043657866,3408.61754547587,3271.59570111601
"FLJ20021",43.5217793214773,34.30890295893,56.411292444566,32.9544331201909,34.8655224266485,23.6620930038843
"SLC39A8",1041.74471780132,1058.2152256395,917.110860500293,942.862947605463,917.783605054423,865.534454615769
"NFKB1",3365.06693732443,3421.2409169358,3371.00208183891,3300.02031661912,3284.53730389868,3224.27151510824
"MANBA",771.354088825331,715.126196050197,697.448706587362,784.498588444545,738.328710211379,704.881296852555
"UBE2D3",6886.62708114524,6717.03990742801,6578.75330220946,6425.19905751723,6385.51788678647,6213.16747349363
"CISD2",842.655727288177,801.970606664988,765.826030762593,887.023491485139,857.281669078768,846.853854875861
"SLC9B2",182.42107502832,198.348345231314,181.199909064364,171.179972040992,146.640285500316,151.935544551257
"BDH2",311.134422383327,290.553521933438,276.073446357497,292.928294401697,263.542331283784,278.963622782636
"CENPE",4691.09221367242,4366.88005474131,4760.77119570049,3631.39544966104,3958.26225196656,3969.0047580726
"CXXC4",81.4875868146808,63.2570398305271,69.2320407274219,64.9934653203766,54.3491967238932,43.5880660597869
"TET2",1393.62293359198,1224.39897434681,1155.57677856141,1344.72395148779,1334.11896109028,1362.43840769734
"PPA2",1397.32691481083,1438.82961784013,1482.93321805033,1418.87142600822,1472.55559425492,1550.48977841242
"INTS12",475.035591317401,411.70683550716,457.273355421861,442.138644362562,454.27724808839,455.806633653772
"GSTCD",1278.79951580766,1078.58613677136,1209.42392134941,1182.69798864685,1273.61702511463,1135.78046418645
"NPNT",123.157375526734,154.390063315185,132.481065589511,160.195161000928,175.353068675203,163.143904395203
"TBCK",917.661346969871,780.527542315657,864.973150816679,762.528966364418,818.314320484279,805.756535448062
"AIMP1",1708.46133719416,1643.61088237624,1674.38972574098,1784.11639309034,1867.35636290961,1875.53221388683
"PAPSS1",1346.39717305166,1279.07878843761,1314.55405726883,1295.2923018075,1342.32261342597,1235.41032946596
